complex-name,gb-complex-etot,gb-complex-eelec,gb-complex-egb,gb-complex-esurf,gb-protein-etot,gb-protein-eelect,gb-protein-egb,gb-protein-esurf,gb-ligand-etot,gb-ligand-eelec,gb-ligand-egb,gb-ligand-esurf,pb-complex-etot,pb-complex-vdwaals,pb-complex-eelect,pb-complex-epb,pb-complex-ecavity,pb-protein-etot,pb-protein-vdwaals,pb-protein-eelec,pb-protein-epb,pb-protein-ecavity,pb-ligand-etot,pb-ligand-vdwaals,pb-ligand-eelec,pb-ligand-epb,pb-ligand-ecavity,ddg
1g2o,-28184.2883,-49172.7832,-8593.7097,124.4284,-28065.238,-48710.3031,-8903.0604,125.0681,-136.5274,-84.1034,-89.3924,2.2496,-65071.3606,-7479.3975,-49172.7832,-8543.6083,124.4284,-64886.581,-7427.9101,-48710.3031,-8873.4359,125.0681,-176.3447,-4.1186,-84.1034,-90.3723,2.2496,-1.413675516
1g30,-10050.228,-16192.0162,-3502.8844,58.2341,-9961.3035,-16172.6293,-3509.5676,57.8209,-95.2797,55.7098,-78.9261,4.5705,-18754.4937,832.7943,-16192.0162,-3453.5058,58.2341,-18683.8955,890.8484,-16172.6293,-3459.9355,57.8209,-23.508,-4.8823,55.7098,-78.906,4.5705,-1.154549191
1g32,-10089.7892,-16219.452,-3495.503,57.48,-9970.733,-16171.3361,-3517.0635,57.7684,-127.4141,35.9671,-74.9396,3.7709,-18767.7634,836.8947,-16219.452,-3442.6861,57.48,-18685.414,891.7459,-16171.3361,-3463.5921,57.7684,-41.1964,-5.5216,35.9671,-75.4128,3.7709,-1.085956064
1g35,-7158.1184,-14097.506,-1861.495,48.4117,-7093.9491,-13824.0916,-1973.0638,50.4634,-152.9212,-211.3085,-46.2421,4.9015,-17720.8023,-1829.7832,-14097.506,-1841.9248,48.4117,-17458.7151,-1736.9829,-13824.0916,-1948.1039,50.4634,-267.8033,-11.0583,-211.3085,-50.338,4.9015,-1.258074108
1g36,-6697.292,-15636.153,-2122.6459,45.478,-6585.9105,-15671.1832,-2076.8503,45.876,-128.2622,41.0969,-72.9061,3.7652,-14845.4627,2873.4105,-15636.153,-2128.1982,45.478,-14778.4645,2929.2721,-15671.1832,-2082.4294,45.876,-33.7527,-5.225,41.0969,-73.3899,3.7652,-1.181943393
1g3d,-6447.8774,-15712.0057,-2009.1745,47.3401,-6292.8654,-15645.7391,-2011.4716,47.5379,-179.7848,-35.1646,-56.1198,2.3444,-14757.9262,2930.9392,-15712.0057,-2024.1998,47.34,-14667.1964,2960.9748,-15645.7391,-2029.97,47.5379,-88.6115,-0.639,-35.1646,-55.1522,2.3444,-1.028278757
1g3e,-6384.6916,-15640.1975,-2032.1167,46.8557,-6276.6824,-15629.6587,-2011.3293,47.2118,-111.168,34.232,-71.4513,2.3782,-14718.6558,2915.9028,-15640.1975,-2041.2168,46.8557,-14654.4076,2950.2505,-15629.6587,-2022.2112,47.2118,-35.9132,-1.3363,34.232,-71.1871,2.3782,-1.009613025
1g45,-9397.231,-19541.8044,-2714.765,59.2138,-9261.3977,-19480.1355,-2739.2687,59.4634,-179.2189,-48.2599,-35.2179,2.6774,-24674.7193,-2525.5442,-19541.8044,-2666.5845,59.2138,-24604.9088,-2493.3331,-19480.1355,-2690.9036,59.4634,-81.6348,-1.7101,-48.2599,-34.3422,2.6774,-1.29384155
1g46,-9347.5704,-19642.2604,-2630.426,59.15,-9217.8197,-19572.9796,-2654.9457,59.3078,-172.8745,-54.5363,-36.2355,2.729,-24703.5053,-2532.1709,-19642.2604,-2588.224,59.15,-24626.3878,-2499.58,-19572.9796,-2613.1361,59.3078,-88.4722,-1.8131,-54.5363,-34.8517,2.729,-1.304851033
1g48,-9338.1538,-19483.3355,-2792.6247,59.0926,-9229.7375,-19498.4992,-2733.1124,59.3493,-182.5321,-35.9172,-85.5074,2.7035,-24682.5294,-2521.7568,-19483.3355,-2736.5297,59.0926,-24616.3563,-2490.2789,-19498.4992,-2686.9274,59.3493,-117.6985,-1.0729,-35.9172,-83.4119,2.7035,-1.277652884
1g4j,-9382.8263,-19559.9929,-2711.3317,59.7629,-9250.2606,-19503.0455,-2740.046,59.8529,-176.5936,-40.1462,-35.0239,2.8192,-24690.078,-2526.8698,-19559.9929,-2662.9782,59.7629,-24630.2449,-2495.4436,-19503.0455,-2691.6088,59.8529,-71.8745,-1.2636,-40.1462,-33.2837,2.8192,
1g4o,-9314.3088,-19507.9437,-2707.4508,60.0126,-9187.3783,-19442.1598,-2733.1091,60.2401,-174.714,-55.6135,-35.186,2.6629,-24621.542,-2505.4313,-19507.9437,-2668.1797,60.0126,-24549.8008,-2474.4132,-19442.1598,-2693.4678,60.2401,-88.4547,-1.5916,-55.6135,-33.9125,2.6629,-1.26612792
1g52,-9355.7146,-19589.5589,-2676.7691,58.6691,-9232.1656,-19526.5461,-2700.9928,58.9853,-171.5216,-52.0679,-37.728,2.7179,-24703.5024,-2540.3987,-19589.5589,-2632.2139,58.6691,-24631.9207,-2507.2556,-19526.5461,-2657.1044,58.9853,-87.3698,-1.7005,-52.0679,-36.3192,2.7179,-1.353296091
1g53,-9356.3952,-19490.2843,-2780.4029,59.0034,-9214.6796,-19448.1639,-2807.16,59.3295,-187.9044,-29.6797,-34.9634,2.765,-24710.448,-2541.9989,-19490.2843,-2737.1683,59.0034,-24662.3195,-2509.1952,-19448.1639,-2764.29,59.3295,-61.8937,-1.5098,-29.6797,-33.4692,2.765,-1.320995505
1g54,-9338.9312,-19627.1768,-2622.9515,58.9011,-9211.0447,-19576.2183,-2650.3894,59.1075,-175.0947,-38.6348,-35.1583,2.8578,-24673.8549,-2533.485,-19627.1768,-2572.0941,58.9011,-24615.6293,-2498.6956,-19576.2183,-2599.8229,59.1075,-71.0152,-1.7131,-38.6348,-33.5251,2.8578,-1.306213122
1g74,-5421.1593,-9583.7903,-1732.3989,34.2047,-5390.6099,-9480.8054,-1800.9911,35.2041,-80.3093,-6.4327,-81.7313,3.012,-12405.5814,-1156.1998,-9583.7903,-1699.796,34.2047,-12318.6286,-1110.8858,-9480.8054,-1762.1415,35.2041,-87.8461,-4.8565,-6.4327,-79.5688,3.012,-1.124924626
1g7f,-12669.9122,-20964.6623,-4428.6555,66.976,-12370.9848,-20607.6168,-4508.3805,67.4091,-312.3836,83.1246,-378.6915,4.3571,-28279.6073,-3006.8722,-20964.6623,-4375.0488,66.976,-27928.6397,-2947.9323,-20607.6168,-4440.4996,67.4091,-296.657,-10.923,83.1246,-373.2158,4.3571,-1.01956717
1g7g,-12620.131,-21303.0845,-4355.2967,66.0195,-12404.1109,-20798.0665,-4416.9842,66.3564,-270.5588,-113.9787,-389.1126,4.8852,-28588.678,-3051.4214,-21303.0845,-4300.1916,66.0195,-28061.5555,-2982.0702,-20798.0665,-4347.7751,66.3564,-505.2942,-11.5238,-113.9787,-384.677,4.8852,-1.132241789
1g7q,-16084.3182,-26905.9179,-4463.7381,92.7947,-15920.5035,-26121.0468,-4469.5286,94.8019,-237.785,-631.2837,-229.8505,6.0761,-32392.0933,-1173.5352,-26905.9179,-4405.435,92.7947,-31535.5495,-1077.3013,-26121.0468,-4432.0033,94.8019,-873.7635,-20.0355,-631.2837,-228.5204,6.0761,-1.08102588
1g7v,-9740.7048,-20587.4062,-3048.8925,64.8658,-9517.1906,-20277.8179,-3044.5994,66.1137,-309.0258,-255.5664,-148.0443,2.9699,-25572.9703,-2041.8353,-20587.4062,-3008.5947,64.8658,-25218.9708,-2008.1098,-20277.8179,-2999.1568,66.1136,-402.8315,-4.509,-255.5664,-145.726,2.9699,-1.113778794
1g85,-13865.321,-22207.6443,-6609.7242,81.853,-13865.0337,-22210.4832,-6616.1151,82.5183,-11.1637,1.9707,-6.1609,1.8783,-31589.2084,-2927.8704,-22207.6443,-6535.5467,81.853,-31570.437,-2898.7114,-22210.4832,-6543.7607,82.5183,-4.8421,-1.5339,1.9707,-7.1573,1.8783,-1.020663061
1g98,-40814.6863,-82279.9208,-8914.2349,177.0949,-40635.8093,-82077.7662,-8980.2126,177.6679,-241.375,-74.5333,-126.6907,1.9762,-102377.2175,-11525.3304,-82279.9208,-8749.0612,177.0949,-102221.4885,-11503.0631,-82077.7662,-8818.327,177.6679,-202.7366,-1.5899,-74.5333,-128.5897,1.9762,-1.044279705
1g9r,-11500.1227,-18630.94,-3215.1303,60.9874,-11122.5444,-18674.4764,-3307.7466,62.1589,-457.5974,135.7751,-84.2878,3.4746,-24413.8145,-2638.7155,-18630.94,-3205.1464,60.9874,-24470.6591,-2555.5091,-18674.4764,-3302.8325,62.1589,39.2064,-8.3942,135.7751,-91.6492,3.4746,
1gaf,-14729.9473,-31274.0654,-3775.6475,98.7814,-14487.8871,-31156.1279,-3839.818,99.3932,-248.833,40.0926,-103.8438,2.5996,-34723.1228,217.5438,-31274.0654,-3765.3826,98.7814,-34633.9523,259.0706,-31156.1279,-3836.2881,99.3932,-61.9654,-2.5237,40.0926,-102.1339,2.5996,-1.247664925
1gai,-15810.6407,-28822.0483,-8347.0053,78.271,-15854.3651,-27944.175,-8783.2527,78.5127,35.7648,-335.943,-118.104,4.2198,-39494.971,-2429.1518,-28822.0483,-8322.0419,78.271,-38974.4754,-2350.1365,-27944.175,-8758.6766,78.5127,-483.264,-16.2863,-335.943,-135.2545,4.2198,-1.247664925
1gar,-15379.7841,-26544.3527,-4779.6242,88.4457,-14743.1026,-26668.3371,-4812.6135,89.5221,-676.7621,220.3295,-109.942,5.4291,431825.061,463015.9766,-26544.3527,-4735.0086,88.4457,431741.3123,463095.1779,-26668.3371,-4775.0507,89.5221,110.0281,-9.051,220.3295,-106.6794,5.4291,-1.381551056
1gcz,-12806.1653,-24088.0038,-2741.317,70.319,-12712.9976,-24165.9434,-2789.3856,70.7111,-129.3811,110.333,-23.1038,2.1734,-30156.1241,-3411.8573,-24088.0038,-2726.5819,70.319,-30240.4668,-3373.0306,-24165.9434,-2772.2039,70.7111,87.348,-1.4254,110.333,-23.7329,2.1734,
1gfy,-12265.2428,-21129.8141,-4014.4908,65.386,-12344.0671,-21094.5633,-4088.3065,65.8846,8.6289,-6.4701,-27.8937,2.2347,-27952.8656,-2965.499,-21129.8141,-3922.9385,65.386,-27965.7943,-2933.1997,-21094.5633,-4003.916,65.8846,-30.9024,0.1601,-6.4701,-26.8272,2.2347,-0.975186757
1ghv,-10213.325,-15911.9243,-3511.0884,60.4938,-10121.2885,-15886.9757,-3542.5048,60.7271,-107.321,11.7609,-23.2286,2.4177,-18406.1022,915.4234,-15911.9243,-3470.0952,60.4938,-18385.4842,945.8673,-15886.9757,-3505.103,60.7271,-10.0672,-0.8899,11.7609,-23.3559,2.4177,-0.882105507
1ghw,-10289.0598,-15835.0273,-3551.8538,60.3668,-10144.9218,-15922.8834,-3499.3062,60.6404,-156.3305,185.5043,-165.1098,2.448,-18389.5457,890.9314,-15835.0273,-3505.8167,60.3668,-18395.012,921.848,-15922.8834,-3454.6169,60.6404,23.3904,-0.1355,185.5043,-164.4264,2.448,-0.861050715
1ghy,-10325.7499,-15880.6564,-3516.774,60.404,-10152.9126,-15914.1726,-3531.6185,60.8894,-197.7383,111.3558,-90.8157,2.4341,-18321.0213,969.1504,-15880.6564,-3469.9194,60.404,-18333.5273,1003.7085,-15914.1726,-3483.9527,60.8894,21.6413,-2.0551,111.3558,-90.0935,2.4341,-1.255118437
1ghz,-6793.3202,-15354.6721,-2418.081,46.1739,-6589.928,-15685.2976,-2139.8228,46.3986,-219.3402,200.7056,-166.9219,2.4108,-14828.3407,2900.1187,-15354.6721,-2419.9611,46.1739,-14849.2875,2934.4411,-15685.2976,-2144.8297,46.3986,36.3232,-1.3002,200.7056,-165.493,2.4108,-0.941169551
1gi1,-6447.8597,-15533.611,-2118.7461,46.5995,-6300.5469,-15690.8347,-1993.4908,46.8691,-155.6519,185.3007,-164.3867,2.4458,-14687.5041,2931.2355,-15533.611,-2131.7282,46.5995,-14686.7183,2965.5854,-15690.8347,-2008.338,46.8691,23.085,-0.5655,185.3007,-164.0959,2.4458,-1.01956717
1gi4,-6396.0557,-15600.7614,-2023.5027,46.2235,-6283.8452,-15670.387,-2000.3892,46.3347,-125.4718,99.7025,-68.9871,2.4242,-14652.0658,2941.3478,-15600.7614,-2038.8757,46.2235,-14663.1022,2976.2035,-15670.387,-2015.2534,46.3347,31.5891,-0.5951,99.7025,-69.9425,2.4242,-1.183614703
1gi7,-8285.5261,-15208.0176,-2392.0518,51.2947,-8079.3969,-15429.6388,-2220.5372,51.5818,-218.7093,202.6006,-167.7565,2.3953,35061.7266,52608.6531,-15208.0176,-2390.2035,51.2947,35041.9505,52644.1139,-15429.6388,-2224.1065,51.5818,37.4782,-0.9464,202.6006,-166.5712,2.3953,-0.903778292
1gj6,-6424.0552,-15637.0645,-2054.1419,46.5394,-6311.6056,-15666.8341,-2045.34,46.9888,-122.7788,64.6102,-57.5332,3.1121,-14712.4739,2943.6015,-15637.0645,-2065.5503,46.5394,-14686.3186,2991.4715,-15666.8341,-2057.9448,46.9888,9.5215,0.1708,64.6102,-58.3716,3.1121,-1.167546089
1gj7,-8246.3195,-15557.8368,-2300.0701,51.3335,-8137.6476,-15575.2939,-2307.3932,51.7592,-122.558,66.0802,-58.7333,3.1214,-15791.7378,2003.0406,-15557.8368,-2288.2751,51.3335,-15772.1354,2047.9157,-15575.2939,-2296.5164,51.7592,9.5128,-0.078,66.0802,-59.6108,3.1214,
1gj8,-8797.3101,-16477.7169,-2507.1505,54.9109,-8673.868,-16583.3738,-2429.7619,55.2586,-152.2611,151.25,-155.2962,3.1478,-16295.5745,2625.42,-16477.7169,-2498.1885,54.9109,-16282.1872,2666.2867,-16583.3738,-2420.3587,55.2586,-0.996,-0.1226,151.25,-155.2712,3.1478,
1gja,-8845.8971,-16473.6843,-2461.9868,54.6963,-8685.2837,-16568.1266,-2470.8895,55.1884,-166.9072,162.9906,-68.8691,2.4375,-16253.5765,2616.1727,-16473.6843,-2450.7612,54.6963,-16326.4421,2648.3135,-16568.1266,-2461.8174,55.1884,97.707,1.5969,162.9906,-69.318,2.4375,
1gjc,-8203.2563,-15550.1551,-2266.0343,51.4076,-8110.5575,-15606.7894,-2258.5807,51.7465,-123.295,81.6987,-66.4982,3.0451,-15723.808,2038.2421,-15550.1551,-2263.3027,51.4076,-15731.8293,2078.8851,-15606.7894,-2255.6714,51.7465,16.5805,-0.5002,81.6987,-67.6631,3.0451,-1.109072888
1gjd,-8862.9369,-16525.9003,-2452.7262,54.4675,-8697.8676,-16627.5948,-2454.423,54.8179,-177.1813,149.6514,-61.5238,2.8012,-16234.9709,2677.5635,-16525.9003,-2441.1016,54.4675,-16298.8095,2719.5788,-16627.5948,-2445.6114,54.8179,91.2335,1.0907,149.6514,-62.3099,2.8012,
1gnm,-7312.5115,-14114.1954,-1993.9653,47.8518,-7137.1525,-13886.9127,-2102.4711,49.5113,-286.9263,-125.6505,-111.3933,5.0401,-17815.8218,-1792.5646,-14114.1954,-1956.9136,47.8518,-17621.1943,-1708.0304,-13886.9127,-2075.7625,49.5113,-246.4515,-14.4283,-125.6505,-111.4127,5.0401,-1.099548878
1gnn,-7343.1571,-13973.9985,-1994.4843,47.8329,-7163.6324,-13817.953,-2018.8489,49.5563,-290.1845,-137.6112,-111.4384,4.9856,-17695.918,-1801.5031,-13973.9985,-1968.2492,47.8329,-17476.3441,-1713.7385,-13817.953,-1994.2089,49.5563,-259.1251,-14.4948,-137.6112,-112.0048,4.9856,-1.04217074
1gno,-7222.9799,-13935.7317,-1940.8225,48.1689,-7049.3159,-13791.2593,-1953.8392,49.8768,-290.7384,-144.8385,-110.3218,4.9223,-17610.3993,-1800.8952,-13935.7317,-1921.9413,48.1689,-17392.6849,-1714.4084,-13791.2593,-1936.8941,49.8768,-266.7553,-16.0814,-144.8385,-110.7578,4.9223,-1.224732197
1gpk,-19870.2284,-36568.7916,-5504.6321,97.0705,-19767.4875,-36382.2307,-5790.9187,97.9916,-162.2425,102.6931,-65.7569,2.367,-45091.4658,-3189.945,-36568.7916,-5429.7998,97.0705,-45123.1045,-3138.8195,-36382.2307,-5700.0459,97.9916,35.8323,-4.7172,102.6931,-64.5105,2.367,-1.008496745
1gpn,-19770.5208,-36639.7136,-5401.025,97.1588,-19721.4368,-36462.9178,-5683.5603,98.1078,-106.6014,105.7361,-60.8352,2.3724,-45054.6189,-3186.2293,-36639.7136,-5325.8348,97.1588,-45084.9449,-3130.9647,-36462.9178,-5589.1701,98.1078,41.6811,-6.5651,105.7361,-59.8623,2.3724,-1.121232306
1grp,-30093.4439,-59267.2398,-10680.9048,155.9022,-29901.2149,-59532.0904,-9954.8213,156.1376,-221.9252,-47.7364,-445.1305,1.7023,-77732.7921,-8101.6011,-59267.2398,-10519.8534,155.9022,-77267.2502,-8087.5957,-59532.0904,-9803.7017,156.1376,-486.0117,-1.7945,-47.7364,-438.1831,1.7023,-0.788234201
1gu1,-69309.2332,-106089.0292,-30060.0888,277.4372,-69298.0009,-106357.5513,-29584.2099,277.8619,-22.269,-131.4598,-88.9952,1.6367,-153689.3453,-17952.678,-106089.0292,-29925.0753,277.4372,-153443.4694,-17926.0083,-106357.5513,-29437.7717,277.8619,-220.6364,-0.691,-131.4598,-90.1223,1.6367,
1gvw,-8620.8722,-21294.4468,-4200.6224,65.748,-8380.9473,-20757.3135,-4632.5117,67.5437,-329.8775,-94.4175,-107.8814,5.3067,-27478.7254,-2161.8005,-21294.4468,-4088.2261,65.748,-27368.8552,-2065.4405,-20757.3135,-4613.6449,67.5437,-214.3155,-16.166,-94.4175,-109.0387,5.3067,-1.164107685
1gvx,-8433.9067,-21186.1776,-4846.947,66.2224,-8403.5436,-20791.7802,-4644.0154,67.7826,-131.8768,-533.0609,-173.652,6.31,-28042.1145,-2200.9902,-21186.1776,-4721.1691,66.2224,-27424.3697,-2072.0809,-20791.7802,-4628.2913,67.7826,-728.6223,-28.0063,-533.0609,-173.8651,6.31,-1.186112972
1gwv,-10551.9728,-21520.8676,-3243.3889,64.797,-10588.4789,-21304.5887,-3244.7483,65.278,19.0322,-173.2571,-62.209,2.5917,-27654.6319,-2994.6805,-21520.8676,-3203.8808,64.797,-27403.3399,-2959.6093,-21304.5887,-3204.4199,65.278,-248.1551,-4.6626,-173.2571,-72.8271,2.5917,-0.566343539
1gx8,-11531.4835,-22178.6191,-6324.5655,73.912,-11518.7845,-22176.0965,-6342.1206,74.6937,-26.4287,5.969,-8.6551,3.2071,-28101.7798,253.116,-22178.6191,-6250.1888,73.912,-28075.2487,295.7535,-22176.0965,-6269.5993,74.6937,-2.8089,-1.3439,5.969,-10.6411,3.2071,-1.110959682
1gyx,-5560.3557,-11168.0396,-2352.5865,40.9433,-5505.3627,-11137.8862,-2293.1709,41.2285,-61.8291,-17.4356,-80.7247,1.4701,-14873.5689,-1420.6338,-11168.0396,-2325.8388,40.9433,-14759.6224,-1400.5388,-11137.8862,-2262.4259,41.2285,-94.6593,0.0947,-17.4356,-78.7885,1.4701,-0.544955136
1gyy,-5517.4975,-11141.1842,-2338.8574,41.0933,-5477.8702,-11125.441,-2269.7579,41.3884,-43,-8.567,-81.7429,1.7993,-14835.624,-1423.3182,-11141.1842,-2312.2149,41.0933,-14725.3056,-1400.7822,-11125.441,-2240.4708,41.3884,-88.5614,-0.6075,-8.567,-81.1862,1.7993,-0.775190209
1gz4,-86137.4375,-147504.7403,-22172.3256,392.696,-85041.1626,-148399.1363,-22163.7403,393.8739,-1152.0202,925.3135,-99.8648,3.4389,-189775.6543,-20988.7361,-147504.7403,-21674.874,392.696,-190613.4222,-20929.6115,-148399.1363,-21678.5481,393.8739,821.6593,-4.6549,925.3135,-102.4382,3.4389,
1h0a,-8230.662,-11104.9582,-2362.9248,48.6626,-7584.6446,-10616.061,-2543.0274,49.1966,-641.4169,-156.0479,-151.2802,2.5999,-14904.4739,-1515.4326,-11104.9582,-2332.7456,48.6626,-14575.0483,-1497.1501,-10616.061,-2511.0338,49.1966,-303.9519,-2.2046,-156.0479,-148.2994,2.5999,-1.016267437
1h1d,-8339.4826,-15552.0196,-2172.2795,47.7972,-8427.7914,-15430.1314,-2316.1852,47.5315,-8.2484,-0.8868,-76.8174,3.4303,-19759.4944,-2112.3335,-15552.0196,-2142.9386,47.7972,-19744.831,-2077.1823,-15430.1314,-2285.0487,47.5315,-76.2165,-1.0647,-0.8868,-77.6953,3.4303,
1h1s,-20919.425,-39304.2701,-6081.8191,114.1032,-20483.3797,-39412.4015,-6108.5773,115.4405,-449.7991,153.6371,-37.1845,3.346,-50823.4473,-5636.5272,-39304.2701,-5996.7532,114.1032,-50899.3627,-5579.6674,-39412.4015,-6022.7343,115.4405,116.8354,-3.7824,153.6371,-36.3653,3.346,-1.263942125
1h22,-19762.3779,-36682.7317,-5296.2232,96.6644,-19623.2653,-36363.4395,-5736.0099,98.2669,-191.3501,214.1563,-151.6374,4.1354,491592.3078,533401.9338,-36682.7317,-5223.5586,96.6644,491575.4923,533492.5722,-36363.4395,-5651.9073,98.2669,55.7046,-13.7897,214.1563,-148.7974,4.1354,-1.324964648
1h23,-19688.6945,-36519.6812,-5477.1461,96.0578,-19656.998,-36460.0982,-5580.1096,97.6325,-98.9304,-5.78,-23.9884,4.3402,-45004.1532,-3200.3392,-36519.6812,-5380.1905,96.0578,-44959.9543,-3106.6645,-36460.0982,-5490.8241,97.6325,-41.1816,-14.4095,-5.78,-25.3323,4.3402,-1.273356923
1h2k,-30100.863,-47762.3872,-12076.016,151.1232,-30210.5699,-48120.3348,-11476.8126,151.4137,-2.43,-131.4672,-223.7239,1.5078,-66652.9252,-7074.2437,-47762.3872,-11967.4174,151.1232,-66425.2063,-7053.5411,-48120.3348,-11402.7441,151.4137,-348.9495,-0.5765,-131.4672,-218.4136,1.5078,-0.64295017
1h2t,-34870.9874,-58065.2743,-9348.9773,177.2964,-33666.9635,-58998.7998,-9342.5418,177.6319,-1253.2535,1004.102,-131.3449,4.7678,-76044.9572,-8857.3556,-58065.2743,-9299.6236,177.2964,-76882.9556,-8766.9368,-58998.7998,-9294.8509,177.6319,858.5269,-15.3472,1004.102,-134.9957,4.7678,-1.239357681
1h46,-14783.6156,-30760.0651,-4523.173,80.6145,-14858.2325,-30306.028,-5015.8797,81.7744,-11.2673,18.4707,-69.5373,2.6922,-39155.6501,-3979.1912,-30760.0651,-4497.0084,80.6145,-39136.9494,-3935.2086,-30306.028,-4977.4873,81.7744,-51.7062,-1.0639,18.4707,-71.8053,2.6922,-0.763539357
1h4w,-7730.5719,-15169.7777,-2500.3531,48.7761,-7660.9505,-15153.9395,-2519.57,49.219,-71.4314,56.4658,-56.9271,1.587,-15591.891,2009.5735,-15169.7777,-2480.4629,48.7761,-15570.5695,2035.1593,-15153.9395,-2501.0083,49.219,1.2219,-0.3379,56.4658,-56.493,1.587,-0.923409269
1h5v,-11216.7284,-16097.8667,-10076.2894,56.1378,-11355.8474,-15637.0476,-10148.9057,56.2163,60.6473,-366.1607,-106.1985,5.6063,-29189.7068,-3152.0418,-16097.8667,-9995.9361,56.1378,-28742.7986,-3079.1978,-15637.0476,-10082.7695,56.2163,-504.2134,-17.1149,-366.1607,-126.544,5.6063,-0.821183656
1h6h,-6088.3549,-9771.3268,-2280.9665,48.2888,-5742.5153,-9482.0511,-2297.7167,47.6182,-382.4825,-228.5118,-84.0232,4.0372,-13244.7748,-1267.528,-9771.3268,-2254.2089,48.2888,-12936.9451,-1231.261,-9482.0511,-2271.2512,47.6182,-319.1994,-6.3194,-228.5118,-88.4054,4.0372,-1.000624092
1hbv,-6927.9662,-14098.7404,-1964.54,47.2414,-7042.9356,-13819.2803,-1942.303,49.1944,-12.1441,-254.9037,-180.5506,4.6908,-17759.8463,-1759.5215,-14098.7404,-1948.8258,47.2414,-17404.8059,-1713.3296,-13819.2803,-1921.3904,49.1944,-439.9204,-12.6364,-254.9037,-177.0711,4.6908,-1.110959682
1hdq,-10816.9543,-21832.9027,-2839.6253,59.763,-10794.1938,-21591.7857,-2880.4804,60.5677,-76.4333,-158.4638,-98.4028,2.1272,-26904.4779,-2362.445,-21832.9027,-2768.8932,59.763,-26696.4509,-2334.7455,-21591.7857,-2830.4874,60.5677,-256.6929,-3.6562,-158.4638,-96.7001,2.1272,-1.056780157
1hee,-10703.1472,-21869.8711,-2482.1883,59.2795,-10733.8097,-21639.2293,-2567.6261,60.0153,-75.6217,-147.9379,-106.4488,2.1627,-26589.7944,-2347.9848,-21869.8711,-2431.218,59.2795,-26427.0874,-2314.7161,-21639.2293,-2533.1573,60.0153,-253.1819,-3.2113,-147.9379,-104.1954,2.1627,-1.005135392
1hfs,-11101.1896,-17523.6426,-8277.2055,76.4996,-11124.5895,-17918.0304,-7883.9606,78.7452,-170.607,-83.7628,-117.1714,5.8246,-28642.8481,-3061.7482,-17523.6426,-8133.957,76.4996,-28560.2025,-2946.4703,-17918.0304,-7774.447,78.7452,-207.0587,-13.0145,-83.7628,-116.106,5.8246,-1.297993815
1hi3,-6671.5667,-8516.4148,-1631.7056,37.8797,-6101.832,-8156.959,-1834.8596,38.1947,-603.3476,-68.9246,-124.1346,2.8295,-8140.8923,1968.9736,-8516.4148,-1631.3308,37.8797,-7956.5082,1998.0209,-8156.959,-1835.7647,38.1947,-196.4644,-7.1649,-68.9246,-123.2044,2.8295,-0.85962044
1hi4,-6707.7452,-8473.0727,-1782.9178,36.8843,-6113.4533,-8058.5904,-2034.1983,37.4511,-604.3167,-51.3646,-125.3562,2.9272,-8169.7971,2046.5321,-8473.0727,-1780.1408,36.8843,-7961.8763,2085.576,-8058.5904,-2026.3131,37.4511,-178.8122,-6.4481,-51.3646,-123.9267,2.9272,-0.901111621
1hi5,-6873.764,-7848.998,-1829.6776,38.0243,-6145.116,-8228.1775,-1851.7765,38.0351,-777.1759,431.3604,-81.5061,2.8854,-7597.7103,2046.3878,-7848.998,-1833.1244,38.0243,-7951.7094,2083.2144,-8228.1775,-1844.7815,38.0351,343.6148,-6.6948,431.3604,-83.9362,2.8854,-0.837746815
1hih,-7071.261,-14124.3493,-1894.7476,47.7322,-7098.9925,-13866.9597,-1955.0506,50.0132,-54.8764,-207.2295,-79.1693,4.4235,-17798.9679,-1847.5429,-14124.3493,-1874.808,47.7322,-17490.5455,-1743.5379,-13866.9597,-1930.0611,50.0132,-302.8978,-21.2939,-207.2295,-78.7978,4.4235,-1.251403255
1hii,-7379.2506,-14645.0019,-2050.7143,49.0882,-7384.7673,-14255.3308,-2223.3908,51.1865,-56.2285,-204.1446,-81.0647,4.3713,-18397.7253,-1783.6013,-14645.0019,-2018.2104,49.0882,-18072.1868,-1677.6366,-14255.3308,-2190.4058,51.1865,-302.2682,-21.8511,-204.1446,-80.6438,4.3713,-1.191078517
1hk4,-22991.1801,-43408.4396,-8168.2163,146.8351,-23012.9031,-43150.3751,-8205.9607,148.2143,-19.5951,-209.8103,-56.19,2.983,-43473.9504,7812.2092,-43408.4396,-8024.555,146.8351,-43196.7228,7873.7481,-43150.3751,-8068.3101,148.2143,-267.2814,-6.4745,-209.8103,-53.9795,2.983,-1.001755101
1hlk,-7531.409,-15593.5121,-3286.0716,48.8188,-7481.8211,-15837.8039,-3096.5456,49.4415,-153.5511,47.5201,-99.8778,2.5376,-20865.97,-2115.7007,-15593.5121,-3205.5759,48.8188,-20906.1769,-2079.0225,-15837.8039,-3038.792,49.4415,-53.2921,-3.3854,47.5201,-99.9643,2.5376,-0.965662747
